PARK,X_COORD,Y_COORD
ROSENBLUM (J. LESLIE),-87.5774321,41.75761912
ROSENBLUM (J. LESLIE),-87.58055818,41.75731028
ROSENBLUM (J. LESLIE),-87.58075818,41.75726383
ROSENBLUM (J. LESLIE),-87.5793506,41.75724478
RUSSELL (MARTIN) SQUARE,-87.54958448,41.74315353
RUSSELL (MARTIN) SQUARE,-87.54971613,41.74320875
RUSSELL (MARTIN) SQUARE,-87.54958687,41.74327075
RUSSELL (MARTIN) SQUARE,-87.54944128,41.74321163
SACRAMENTO,-87.70338152,41.94573636
SACRAMENTO,-87.70309507,41.945737
SAINT LOUIS,-87.71351749,41.88787124
SAINT LOUIS,-87.71323546,41.88787794
SAUGANASH,-87.73720856,41.98822461
SAUGANASH,-87.73721475,41.98838281
SCHREIBER,-87.66883658,41.9986378
SCHREIBER,-87.66997199,41.99899824
SCHREIBER,-87.67027596,41.99899788
"SENKA (EDWARD ""DUKE"")",-87.71297516,41.79182702
"SENKA (EDWARD ""DUKE"")",-87.7128291,41.79192152
"SENKA (EDWARD ""DUKE"")",-87.71301717,41.79196065
"SENKA (EDWARD ""DUKE"")",-87.71282969,41.79212353
"SENKA (EDWARD ""DUKE"")",-87.71298413,41.79221775
"SENKA (EDWARD ""DUKE"")",-87.71302119,41.79207121
SENN (NICHOLAS),-87.66763956,41.98853327
SENN (NICHOLAS),-87.66759581,41.9887486
SENN (NICHOLAS),-87.66787592,41.98867876
SENN (NICHOLAS),-87.66806433,41.98867628
SEWARD (WILLIAM),-87.63853339,41.90224691
SEWARD (WILLIAM),-87.63831241,41.90225904
SEWARD (WILLIAM),-87.63809605,41.90226109
SEWARD (WILLIAM),-87.63775827,41.90223885
SEWARD (WILLIAM),-87.63776923,41.9024746
SEWARD (WILLIAM),-87.63810716,41.90248338
SEWARD (WILLIAM),-87.63831008,41.90247451
SEWARD (WILLIAM),-87.638522,41.90246569
SHABBONA,-87.80030571,41.94337935
SHABBONA,-87.80029201,41.9431849
SHEDD (JOHN G.),-87.71634759,41.85024744
SHEDD (JOHN G.),-87.71647818,41.8501782
SHEDD (JOHN G.),-87.71661619,41.85023852
SHERMAN (JOHN),-87.65620622,41.79828481
SHERMAN (JOHN),-87.65622301,41.79850407
SHERMAN (JOHN),-87.65648098,41.79849368
SHERMAN (JOHN),-87.65647367,41.79828163
SHERWOOD (JESSE),-87.63502692,41.79046075
SHERWOOD (JESSE),-87.63503506,41.79066823
SIMONS (ALMIRA),-87.71540746,41.91133173
SIMONS (ALMIRA),-87.71566215,41.91132998
SKINNER (MARK),-87.66028171,41.88000696
SKINNER (MARK),-87.66027796,41.87981827
SKINNER (MARK),-87.66054575,41.87981412
SKINNER (MARK),-87.66055525,41.88000285
SMITH (WENDELL),-87.63123322,41.71401235
SMITH (WENDELL),-87.63124185,41.71419544
SMITH (WENDELL),-87.6315039,41.71418908
SMITH (WENDELL),-87.63150947,41.71400342
SOUTH LAKEVIEW,-87.66146411,41.93371267
SOUTH LAKEVIEW,-87.66134625,41.93376475
SOUTH LAKEVIEW,-87.66146998,41.93382669
SOUTH LAKEVIEW,-87.66159076,41.93376618
STANTON (EDWIN),-87.64475386,41.90613882
STANTON (EDWIN),-87.6450042,41.90613794
STANTON (EDWIN),-87.64474336,41.90578025
STANTON (EDWIN),-87.64473595,41.9055801
STANTON (EDWIN),-87.64500649,41.90577587
STANTON (EDWIN),-87.64500384,41.90557694
STATEWAY,-87.62826918,41.82710489
STATEWAY,-87.62819725,41.82698415
STATEWAY,-87.62828852,41.82679294
STATEWAY,-87.62845307,41.82674512
STATEWAY,-87.62852975,41.82686827
STATEWAY,-87.62844337,41.82704878
SUMAC,-87.60996362,41.81843722
SUMAC,-87.6099586,41.81824939
TAYLOR (ROBERT ROCHON),-87.62803689,41.8083108
TAYLOR (ROBERT ROCHON),-87.62804528,41.8085038
TAYLOR (ROBERT ROCHON),-87.6283223,41.80850265
TAYLOR (ROBERT ROCHON),-87.62831109,41.80830533
TAYLOR (ROBERT ROCHON),-87.62842651,41.80840681
THROOP (AMOS GAGER),-87.6583787,41.85719436
THROOP (AMOS GAGER),-87.65861433,41.85719309
TILL-MOBLEY (MAMIE),-87.60065701,41.778231
TILL-MOBLEY (MAMIE),-87.60066189,41.77836147
TILL-MOBLEY (MAMIE),-87.60091893,41.77836013
TILL-MOBLEY (MAMIE),-87.60091887,41.77822552
TILTON (GEORGE),-87.73493442,41.8852923
TILTON (GEORGE),-87.7349028,41.88547203
"TOUHY-HERBERT (JOHN, VICTOR)",-87.67954276,41.87944397
"TOUHY-HERBERT (JOHN, VICTOR)",-87.67928518,41.87944631
"TOUHY-HERBERT (JOHN, VICTOR)",-87.67928921,41.87967598
WHITE (WILLYE B.),-87.67137226,42.01991497
WHITE (WILLYE B.),-87.67141864,42.01991524
WHITE (WILLYE B.),-87.67166081,42.01991855
"WICKER (CHARLES, JOEL)",-87.67623301,41.90787034
"WICKER (CHARLES, JOEL)",-87.67634585,41.90793673
"WICKER (CHARLES, JOEL)",-87.67643719,41.90786198
"WICKER (CHARLES, JOEL)",-87.67633461,41.90778898
WILDWOOD,-87.77926049,42.00703405
WILDWOOD,-87.77943135,42.00703606
WILDWOOD,-87.77949461,42.00692322
WILDWOOD,-87.77932378,42.00691763
WILLIAMS (DANIEL HALE),-87.62906275,41.84313813
WILLIAMS (DANIEL HALE),-87.62933982,41.84311382
WILSON (FRANK),-87.7589405,41.96386011
WILSON (FRANK),-87.75885008,41.96397685
WILSON (FRANK),-87.75895137,41.96407169
WILSON (FRANK),-87.75904678,41.96396736
WOLFE (RICHARD),-87.54334315,41.69856694
WOLFE (RICHARD),-87.54344753,41.69866071
WOLFE (RICHARD),-87.54334377,41.69876933
WOLFE (RICHARD),-87.54324571,41.6986663
WOODHULL (ROSS),-87.58382875,41.76178356
WOODHULL (ROSS),-87.58382501,41.76159091
WOODHULL (ROSS),-87.58457676,41.76211394
WOODHULL (ROSS),-87.58489,41.76210255
WOODHULL (ROSS),-87.5843992,41.76177682
WRIGHTWOOD,-87.66639361,41.92781398
WRIGHTWOOD,-87.66630842,41.92791403
WRIGHTWOOD,-87.66640159,41.92801763
WRIGHTWOOD,-87.66647332,41.9279175
WRIGHTWOOD,-87.66654744,41.92791039
WRIGHTWOOD,-87.66664273,41.9278104
WRIGHTWOOD,-87.66673264,41.92790392
WRIGHTWOOD,-87.66664061,41.92801399
SENIOR CITIZENS MEML.,-87.6856746,41.92273783
SHERMAN (JOHN),-87.65615407,41.79924348
LINCOLN (ABRAHAM),-87.64997579,41.97766713
LINCOLN (ABRAHAM),-87.65011429,41.9778509
EDGEBROOK,-87.76174227,42.00069334
FIELD (EUGENE),-87.72365945,41.97479476
FIELD (EUGENE),-87.72365369,41.97486309
FIELD (EUGENE),-87.72365752,41.97472971
FOSCO (PETER),-87.65762309,41.86469808
FIELD (EUGENE),-87.72339527,41.97469691
FULLER (MELVILLE),-87.63492731,41.81215463
FULLER (MELVILLE),-87.6342145,41.81217251
ECKHART (BERNARD),-87.66142636,41.89667118
GAGE (GEORGE),-87.68289056,41.7944824
GAGE (GEORGE),-87.68311114,41.79289974
GAGE (GEORGE),-87.68459742,41.7934827
GARFIELD (JAMES),-87.71783115,41.87639777
GARFIELD (JAMES),-87.71675508,41.88325025
GARFIELD (JAMES),-87.71774404,41.87561297
GATELY (JAMES),-87.60421498,41.70973182
GATELY (JAMES),-87.60353813,41.70892191
GATELY (JAMES),-87.60380812,41.70891434
GATELY (JAMES),-87.60381261,41.709023
GATELY (JAMES),-87.60380533,41.70882356
GATELY (JAMES),-87.60353316,41.70902408
GATELY (JAMES),-87.60353442,41.70882756
GRAND CROSSING,-87.60042923,41.75580513
GRANT (ULYSSES),-87.62186172,41.87099473
GRANT (ULYSSES),-87.62170708,41.871001
GRANT (ULYSSES),-87.6215526,41.87099282
GRANT (ULYSSES),-87.62134974,41.87099156
GRANT (ULYSSES),-87.62116628,41.8709832
GRANT (ULYSSES),-87.62100182,41.87100384
GROSS,-87.69669669,41.96930903
FIELD (EUGENE),-87.72295478,41.9752643
GOMPERS (SAMUEL),-87.73142466,41.97391264
GOMPERS (SAMUEL),-87.72904634,41.97518842
HAAS (JOSEPH),-87.6951696,41.92510201
HAAS (JOSEPH),-87.69516822,41.92524031
CALIFORNIA,-87.69702513,41.95207033
WENTWORTH (JOHN),-87.77992693,41.78944392
HAMILTON (ALEXANDER),-87.63868603,41.76281792
HAMILTON (ALEXANDER),-87.63824302,41.76258339
HAMILTON (ALEXANDER),-87.63824414,41.76247982
HAMILTON (ALEXANDER),-87.63739711,41.76283834
HAMLIN (HANNIBAL),-87.67972798,41.93749944
HAMLIN (HANNIBAL),-87.67986736,41.93734333
HARRISON (CARTER),-87.67183096,41.85669913
HARRISON (CARTER),-87.67185308,41.85688818
HARRISON (CARTER),-87.6716793,41.8568197
HIAWATHA,-87.82829115,41.94331358
HIAWATHA,-87.82824251,41.94331336
HOLSTEIN,-87.68491046,41.92173247
HORNER (HENRY),-87.69711787,41.9569354
HORNER (HENRY),-87.69629815,41.957356
HORNER (HENRY),-87.69628217,41.95636069
HOYNE (THOMAS),-87.67861702,41.83199605
HOYNE (THOMAS),-87.67856691,41.83199739
JACKSON (ANDREW),-87.5731356,41.77715166
JACKSON (ANDREW),-87.57801493,41.77818735
JACKSON (ANDREW),-87.57942449,41.78777064
JACKSON (ANDREW),-87.57630515,41.78195297
JACKSON (ANDREW),-87.57647931,41.78186646
JACKSON (ANDREW),-87.57621221,41.78184564
JACKSON (ANDREW),-87.57640312,41.78206606
JACKSON (ANDREW),-87.57656964,41.78197949
JACKSON (ANDREW),-87.57638636,41.78175912
JACKSON (ANDREW),-87.58319264,41.77354306
JACKSON (ANDREW),-87.58206084,41.7794078
JACKSON (ANDREW),-87.58311361,41.77974902
JACKSON (ANDREW),-87.58359154,41.77893668
JENSEN (CHRIST),-87.72137543,41.96616384
KELLY (EDWARD),-87.69371458,41.81808704
KELVYN (WILLIAM),-87.73810972,41.92911448
KENNICOTT (JONATHAN),-87.59740578,41.81432014
KILBOURN,-87.73857473,41.94356246
KOSCIUSZKO (THADEUZ),-87.7241566,41.93160755
KOSCIUSZKO (THADEUZ),-87.72447042,41.93160401
LINCOLN (ABRAHAM),-87.64417573,41.96350128
LINCOLN (ABRAHAM),-87.64156164,41.96399115
LINCOLN (ABRAHAM),-87.64206944,41.96501614
LINCOLN (ABRAHAM),-87.6500378,41.97250085
LINCOLN (ABRAHAM),-87.64999686,41.97236618
LOYOLA,-87.66033019,42.01059159
LOYOLA,-87.66035602,42.0105771
LOYOLA,-87.66038188,42.01056035
LOYOLA,-87.66139119,42.01093076
MARQUETTE (JACQUES),-87.70126192,41.7704886
MARQUETTE (JACQUES),-87.70130049,41.77049034
MARQUETTE (JACQUES),-87.70133906,41.77049207
OGDEN (WILLIAM),-87.65458991,41.77494921
PASCHEN (CHRISTIAN),-87.67972194,42.00911792
PETERSON (PEHR SAMUEL),-87.72182779,41.98825005
PETERSON (PEHR SAMUEL),-87.72183056,41.98823073
PIOTROWSKI (LILLIAN),-87.73047077,41.83611759
PORTAGE,-87.76375472,41.95564384
PULASKI (CASIMER),-87.66360564,41.90595021
PULASKI (CASIMER),-87.66363852,41.90666719
RAINBOW BEACH,-87.54976937,41.75725221
SCHREIBER,-87.67005526,41.99949527
SEWARD (WILLIAM),-87.63890608,41.90261684
SEWARD (WILLIAM),-87.6389121,41.90269138
SEWARD (WILLIAM),-87.63890559,41.9025362
SHABBONA,-87.80009076,41.94371574
SHABBONA,-87.80002397,41.94371677
SHABBONA,-87.79958901,41.94357472
SHABBONA,-87.79952255,41.94367402
SHERIDAN (PHILIP HENRY),-87.65463617,41.8705428
SHERMAN (JOHN),-87.65730694,41.7977334
SHERMAN (JOHN),-87.65864485,41.79830818
SHERMAN (JOHN),-87.65750701,41.79558057
LINCOLN (ABRAHAM),-87.63055641,41.92102611
MARQUETTE (JACQUES),-87.70911463,41.76818919
MCKINLEY (WILLIAM),-87.67794922,41.82529884
PROSPECT GARDENS,-87.66838495,41.69414001
RIDGE PARK WETLANDS,-87.66799106,41.7202007
RENAISSANCE,-87.65629074,41.75072179
DAWES (CHARLES G.),-87.67500118,41.7469861
DAWES (CHARLES G.),-87.67523532,41.74698459
HARDING (GEORGE),-87.61851066,41.80502648
PALMISANO (HENRY),-87.64993426,41.84377073
PALMISANO (HENRY),-87.65055575,41.84375763
PALMISANO (HENRY),-87.65010581,41.84242268
PALMISANO (HENRY),-87.65128376,41.84358283
EDISON (THOMAS ALVA),-87.8175696,42.0040232
CALUMET,-87.53045971,41.71784152
SIMONS (ALMIRA),-87.71532513,41.91112921
TAYLOR (ROBERT ROCHON),-87.62820081,41.80889923
"TAYLOR-LAURIDSEN (JOHN, EMIL)",-87.64347843,41.81876951
"TAYLOR-LAURIDSEN (JOHN, EMIL)",-87.64377139,41.81793632
TRUMBULL (LYMAN),-87.56444688,41.70593322
UNION,-87.6645254,41.88398864
UNION,-87.6645691,41.88401079
WARREN (LAURENCE),-87.68698145,42.00293646
WARREN (LAURENCE),-87.68703192,42.0029284
WASHINGTON (GEORGE),-87.61474804,41.79187361
WASHINGTON (GEORGE),-87.61535308,41.7992457
WASHINGTON (GEORGE),-87.61528485,41.79359386
WASHINGTON (GEORGE),-87.61128506,41.79555005
WASHINGTON (GEORGE),-87.60990051,41.79623813
WASHINGTON (GEORGE),-87.61137528,41.7967298
WASHINGTON (GEORGE),-87.6127756,41.79605371
WASHINGTON (GEORGE),-87.61197931,41.78958416
WASHINGTON (GEORGE),-87.61104558,41.79247853
WENTWORTH (JOHN) GARDENS,-87.63247562,41.82548708
WHITE (WILLYE B.),-87.67151175,42.01973153
WILSON (FRANK),-87.76032851,41.96464746
JACKSON (ANDREW),-87.58152071,41.78515355
JACKSON (ANDREW),-87.57708439,41.77720484
PALMER SQUARE,-87.70497385,41.92114968
BLACKHAWK,-87.7521924,41.9225977
CURIE (MARIE),-87.71951371,41.80244016
CURIE (MARIE),-87.71966348,41.80237461
CURIE (MARIE),-87.7198091,41.8023211
CURIE (MARIE),-87.71997093,41.80225862
CURIE (MARIE),-87.72013273,41.80219917
GARFIELD (JAMES),-87.71928875,41.87630557
PARK NO. 569,-87.66170642,41.8805136
PASTEUR (LOUIS),-87.7314163,41.78672167
JACKSON (ANDREW),-87.58364452,41.77849536
BARTELME (MARY),-87.65048373,41.88018077
"MADIGAN (MICHAEL J., SR.)",-87.73868068,41.76985792
"MADIGAN (MICHAEL J., SR.)",-87.73978427,41.76994551
"MADIGAN (MICHAEL J., SR.)",-87.73976495,41.76930289
"MADIGAN (MICHAEL J., SR.)",-87.73878139,41.77057026
"MADIGAN (MICHAEL J., SR.)",-87.73813776,41.77056062
LINCOLN (ABRAHAM),-87.63273358,41.96491714
AUSTIN TOWN HALL,-87.76583784,41.88831511
HUMBOLDT (BARON VON),-87.70075988,41.90566546
LINCOLN (ABRAHAM),-87.6354402,41.91880909
MARQUETTE (JACQUES),-87.70387736,41.77078228
PALMER (POTTER),-87.61617214,41.69191925
RIDGE,-87.6677894,41.71861556
TULEY (MURRAY),-87.61119532,41.7301575
WEST PULLMAN,-87.63197155,41.67006912
POTTAWATTOMIE,-87.67813995,42.0151835
HARRISON (CARTER),-87.6730076,41.85700579
HAMILTON (ALEXANDER),-87.63767011,41.76267509
NORWOOD,-87.79343647,41.98790091
LINCOLN (ABRAHAM),-87.64785208,41.96401566
POTTAWATTOMIE,-87.67673435,42.01703857
PORTAGE,-87.76599288,41.95643637
LINCOLN (ABRAHAM),-87.64544983,41.95863188
LINCOLN (ABRAHAM),-87.63616804,41.92412681
WEST LAWN,-87.72905236,41.77274332
LA VILLITA,-87.70167766,41.84117022
LA VILLITA,-87.70165001,41.84098925
LA VILLITA,-87.70212771,41.84115525
LA VILLITA,-87.70214728,41.84193225
LA VILLITA,-87.70212617,41.84155255
LA VILLITA,-87.70145183,41.83999885
LA VILLITA,-87.70072471,41.84001772
LA VILLITA,-87.70215754,41.84203777
LA VILLITA,-87.70226673,41.84197601
LA VILLITA,-87.7020521,41.84198154
LA VILLITA,-87.70214521,41.84181461
LA VILLITA,-87.70226034,41.84185565
LA VILLITA,-87.70204229,41.84185872
LA VILLITA,-87.70213465,41.84166168
LA VILLITA,-87.7022639,41.84159713
LA VILLITA,-87.70202591,41.84160801
LA VILLITA,-87.7022608,41.84147421
LA VILLITA,-87.70202579,41.84146999
LA VILLITA,-87.70213808,41.84139815
CANAL ORIGINS,-87.66488448,41.84250464
TOM (PING) MEML.,-87.63487178,41.85716882
GRANT (ULYSSES),-87.61271967,41.88594879
STANTON (EDWIN),-87.64428728,41.90555656
CALUMET,-87.52506471,41.72148688
CALUMET,-87.52545826,41.7208443
POTTAWATTOMIE,-87.67867489,42.0152869
GOLDEN GATE,-87.61195439,41.65813195
BEVERLY,-87.68405519,41.7068553
ANDERSON (FRED),-87.62522846,41.85958288
WASHINGTON (GEORGE),-87.60668812,41.78675119
LINCOLN (ABRAHAM),-87.64945306,41.97067227
LINCOLN (ABRAHAM),-87.64956117,41.97157756
LINCOLN (ABRAHAM),-87.64756958,41.97148423
LINCOLN (ABRAHAM),-87.64765822,41.97181202
LINCOLN (ABRAHAM),-87.64773571,41.9723446
INDIAN BOUNDARY,-87.69407317,42.01016544
NEIGHBORS' GARDEN,-87.70206019,41.92765042
COLUMBUS (CHRISTOPHER),-87.76753806,41.87397305
GRANT (ULYSSES),-87.62260507,41.86862862
BURNHAM (DANIEL),-87.61374041,41.85835123
MIDWAY PLAISANCE,-87.59898062,41.78615746
JACKSON (ANDREW),-87.5843265,41.77638488
GRANT (ULYSSES),-87.62153129,41.87647758
GRANT (ULYSSES),-87.62148179,41.87486118
GRANT (ULYSSES),-87.61892663,41.87386847
GRANT (ULYSSES),-87.61908229,41.87766649
CHICAGO WOMEN'S PARK AND GARDENS,-87.62181753,41.85687554
HONORÉ (BERTHA PALMER),-87.67367086,41.89839622
CLARENDON COMM. CTR.,-87.64960713,41.96414402
PARK NO. 562,-87.57767713,41.71484006
JACKSON (ANDREW),-87.58026489,41.78466283
JACKSON (ANDREW),-87.58241755,41.7836713
MARQUETTE (JACQUES),-87.70190413,41.76823736
NORTH PARK VILLAGE NATURE CENTER,-87.72502045,41.98915048
NORTHERLY ISLAND,-87.60857557,41.85900808
PALMISANO (HENRY),-87.64871302,41.84310022
SOUTH SHORE CULTL. CTR.,-87.56043463,41.76797799
WINNEMAC,-87.68183216,41.97379303
LINCOLN (ABRAHAM),-87.64023803,41.9485743
LOYOLA,-87.65640562,42.00665408
PARK NO. 564,-87.57134937,41.6916926
HEGEWISCH MARSH,-87.56547828,41.65631811
PARK NO. 576,-87.56898755,41.64778362
OGDEN (WILLIAM),-87.65771869,41.77264212
GARFIELD (JAMES),-87.71842321,41.88042246
COLUMBUS (CHRISTOPHER),-87.76714584,41.87585726
EDGEBROOK,-87.76114013,42.00002727
EDGEBROOK,-87.76187796,41.99977729
EDGEBROOK,-87.76179849,41.99974685
EDGEBROOK,-87.76172495,41.99971181
MARQUETTE (JACQUES),-87.71024523,41.76518351
DUNHAM (ROBERT),-87.7864697,41.96611947
DUNHAM (ROBERT),-87.78493992,41.96579363
NORWOOD,-87.79280511,41.98550419
NORWOOD,-87.79287806,41.98549002
LA VILLITA,-87.7022016,41.83965223
LA VILLITA,-87.70139166,41.83946907
LA VILLITA,-87.70242358,41.8401031
LA VILLITA,-87.70103625,41.83913127
LA VILLITA,-87.70075798,41.83841251
LA VILLITA,-87.70178913,41.84000085
HUMBOLDT (BARON VON),-87.69738317,41.90538024
COLISEUM,-87.6262702,41.86205946
"WILLIAMS-DAVIS (HATTIE KAY,IZORA)",-87.59972283,41.82025029
WELLES (GIDEON),-87.68752202,41.96281324
PARK NO. 540,-87.62852808,41.84897605
JACKSON (ANDREW),-87.57264599,41.78140466
BURNHAM (DANIEL),-87.610499,41.84872309
BURNHAM (DANIEL),-87.59139951,41.8121057
LA FOLLETTE (ROBERT),-87.75487659,41.90436911
PARK NO. 534,-87.71329231,41.86377938
PARK NO. 540,-87.62948959,41.84807303
JACKSON (ANDREW),-87.58552481,41.78425193
MANN (JAMES),-87.55158399,41.65647901
MUNROE,-87.68602373,41.70111499
GREENBAUM (HENRY),-87.73429994,41.91270857
GREENBAUM (HENRY),-87.73458583,41.91220778
JUNEWAY TERR. BEACH,-87.66522105,42.02244483
JEFFERSON (THOMAS),-87.64214141,41.85905671
PRINZ (TOBEY) BEACH,-87.65748605,42.00589177
NORTH SHORE BEACH,-87.65734402,42.00403506
ROSEDALE,-87.78547564,41.98885746
ROSEDALE,-87.78549407,41.98899581
WELLES (GIDEON),-87.68744299,41.96269037
MANDRAKE (HENRY BROWN),-87.60566915,41.82365005
CRAGIN,-87.75829664,41.92811761
CRAGIN,-87.75830101,41.92820947
CRAGIN,-87.75829218,41.9280348
PIOTROWSKI (LILLIAN),-87.73201672,41.83623117
PIOTROWSKI (LILLIAN),-87.73178414,41.83623961
PIOTROWSKI (LILLIAN),-87.73177753,41.83602546
PIOTROWSKI (LILLIAN),-87.73201006,41.83602185
LINCOLN (ABRAHAM),-87.63685824,41.93811339
BURNHAM (DANIEL),-87.59452274,41.8187105
KENNEDY (DENNIS),-87.68228683,41.68767791
PALMISANO (HENRY),-87.64900497,41.84376128
STARS & STRIPES,-87.79789736,41.79885175
WARREN (LAURENCE),-87.68732146,42.00375885
LAKE SHORE,-87.61997025,41.89744322
LOYOLA,-87.65960634,42.00889857
MARQUETTE (JACQUES),-87.70215682,41.76664358
WHITE (JESSE),-87.63932223,41.89701862
WASHINGTON (GEORGE),-87.61123446,41.80122656
RAINBOW BEACH,-87.55174169,41.75678116
MIDWAY PLAISANCE,-87.59913546,41.78752479
MIDWAY PLAISANCE,-87.5982112,41.78753292
MIDWAY PLAISANCE,-87.58751365,41.78702241
LINCOLN (ABRAHAM),-87.65301619,41.97910227
OWENS (JESSE),-87.57373438,41.73522829
ELLIS (SAMUEL),-87.61039511,41.82916097
TOM (PING) MEML.,-87.6327359,41.85892633
TOM (PING) MEML.,-87.63266568,41.85907237
TOM (PING) MEML.,-87.63261972,41.85919528
GARFIELD (JAMES),-87.71991257,41.87795437
LINCOLN (ABRAHAM),-87.65020992,41.97993352
WARREN (LAURENCE),-87.68893397,42.00282387
SHERIDAN (PHILIP HENRY),-87.65471913,41.87052206
"KING-LOCKHART (PATRICK, ANTHONY)",-87.68104065,41.70038488
COLUMBUS (CHRISTOPHER),-87.76498277,41.87401196
LOYOLA,-87.66182055,42.01085071
SHERMAN (JOHN),-87.65800432,41.79916739
SIMONS (ALMIRA),-87.71541607,41.91116179
BURNHAM (DANIEL),-87.60455333,41.83742796
CALUMET,-87.52557779,41.70947328
GRANT (ULYSSES),-87.61594321,41.8818875
WHITE (JESSE),-87.63938183,41.8970213
PARK NO. 574,-87.6904734,41.87776882
PARK NO. 574,-87.69045767,41.87807482
PARK NO. 574,-87.69048629,41.8782841
PIOTROWSKI (LILLIAN),-87.73077385,41.8365307
CALUMET,-87.53056905,41.71785664
BURNHAM (DANIEL),-87.60508805,41.8345769
JACKSON (ANDREW),-87.58397882,41.78770574
SENIOR CITIZENS MEML.,-87.685587,41.922953
MORAN (TERRENCE),-87.65424044,41.78998805
MORAN (TERRENCE),-87.65435518,41.79034563
MORGAN (THOMAS LEEDS) FIELD,-87.64723374,41.68180356
MORGAN (THOMAS LEEDS) FIELD,-87.64737692,41.68180612
MORGAN (THOMAS LEEDS) FIELD,-87.6477477,41.68156806
MORGAN (THOMAS LEEDS) FIELD,-87.64735258,41.68152992
MOUNT GREENWOOD,-87.71375125,41.68967138
MOUNT GREENWOOD,-87.71583129,41.69067934
MOUNT GREENWOOD,-87.71483753,41.69100463
MOUNT GREENWOOD,-87.71221864,41.68963451
MOUNT GREENWOOD,-87.71282401,41.68913206
MOUNT GREENWOOD,-87.71393014,41.68898242
MOUNT GREENWOOD,-87.71499159,41.68962723
MOUNT GREENWOOD,-87.71453344,41.69024163
MOUNT GREENWOOD,-87.71356122,41.69034199
MOUNT GREENWOOD,-87.71372096,41.69069296
MOUNT GREENWOOD,-87.71230241,41.6909465
MOUNT GREENWOOD,-87.71242178,41.69086934
MOUNT GREENWOOD,-87.71274741,41.69015976
MOUNT GREENWOOD,-87.71454447,41.68909132
MOUNT GREENWOOD,-87.71490745,41.69067157
MOUNT GREENWOOD,-87.7147516,41.6906874
MOUNT GREENWOOD,-87.71508538,41.69067252
MOUNT GREENWOOD,-87.71458108,41.69068648
MOZART (AMADEUS),-87.72399487,41.91792607
MOZART (AMADEUS),-87.7238654,41.91768925
MOZART (AMADEUS),-87.72351698,41.91850173
MOZART (AMADEUS),-87.72358564,41.91770881
MOZART (AMADEUS),-87.72375465,41.91799007
MOZART (AMADEUS),-87.72404035,41.9183767
MOZART (AMADEUS),-87.72326635,41.91880769
MOZART (AMADEUS),-87.72317075,41.91777957
MULBERRY,-87.66657145,41.83610361
MULBERRY,-87.66657862,41.83629215
MUNROE,-87.68606217,41.70214677
MUNROE,-87.68726871,41.70109052
MUNROE,-87.68672261,41.70189825
MUNROE,-87.68723874,41.70232198
MUNROE,-87.68673758,41.70245797
MUNROE,-87.68702604,41.70242434
MUNROE,-87.68588687,41.70197727
MURRAY (DAVID),-87.66795921,41.76084033
MURRAY (DAVID),-87.66825934,41.76057594
MURRAY (DAVID),-87.66834768,41.76091861
MURRAY (DAVID),-87.66826162,41.76105751
MURRAY (DAVID),-87.66764726,41.759908
NASH (DON) COMM. CTR.,-87.5800759,41.76588732
NASH (DON) COMM. CTR.,-87.57980643,41.76586262
NASH (DON) COMM. CTR.,-87.57995791,41.76587672
NASH (DON) COMM. CTR.,-87.58037716,41.76582168
NELSON (ANDREW),-87.70205662,41.93711563
NICHOLS (JOHN FOUNTAIN),-87.59295484,41.79894232
NICHOLS (JOHN FOUNTAIN),-87.59422009,41.79619933
NICHOLS (JOHN FOUNTAIN),-87.59389465,41.79741265
NICHOLS (JOHN FOUNTAIN),-87.59461262,41.79624626
NICHOLS (JOHN FOUNTAIN),-87.59452873,41.79773862
NICHOLS (JOHN FOUNTAIN),-87.5946993,41.79773972
NINEBARK,-87.72351211,41.86104601
NINEBARK,-87.72344327,41.86109966
NOETHLING (GRACE),-87.65325815,41.93058666
NORMANDY,-87.78831304,41.7979643
NORMANDY,-87.78872042,41.79863376
NORMANDY,-87.7890306,41.79819695
NORMANDY,-87.78897233,41.79793727
NORMANDY,-87.78849644,41.79796517
NORTH MAYFAIR,-87.74214106,41.97331631
NORTH PARK NATURE CENTER,-87.72433842,41.98798516
NORTHERLY ISLAND,-87.60761247,41.86366977
NORWOOD,-87.79284541,41.985596
NORWOOD,-87.79202764,41.98666994
NORWOOD,-87.79368924,41.98680425
NORWOOD,-87.79350984,41.98642882
NORWOOD,-87.79161184,41.98643394
NORWOOD,-87.79216407,41.98706297
NORWOOD,-87.79305445,41.98726781
NORWOOD,-87.79337797,41.98701974
NORWOOD,-87.7940431,41.98748779
NORWOOD,-87.79327924,41.98550707
NORWOOD,-87.79264575,41.98595432
NORWOOD,-87.79351285,41.98580669
NORWOOD,-87.7933289,41.98584009
NORWOOD,-87.79316455,41.98588336
NORWOOD,-87.79300028,41.98591684
NORWOOD,-87.79218208,41.98648557
NORWOOD,-87.79317525,41.98694538
OAKDALE,-87.64957332,41.71995482
OAKDALE,-87.64854749,41.72059119
OAKDALE,-87.64899819,41.7209952
OAKDALE,-87.64806775,41.72091024
OAKDALE,-87.64806393,41.72020111
OAKDALE,-87.6492216,41.71956414
OAKDALE,-87.6476989,41.71963732
OAKDALE,-87.64823986,41.71967742
OAKDALE,-87.64913806,41.72030111
OAKLEY,-87.6806477,41.77633129
